CD_DEPT;CD_NOM;NOM_CITE;DUREE;CODAGE;AUTRE;CD_SL;CD_OCC_STATUT_BIOLOGIQUE
11;2856;Neophron percnopterus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
66;2856;Neophron percnopterus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
30;2856;Neophron percnopterus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
34;2856;Neophron percnopterus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
48;2860;Gyps fulvus;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
11;2860;Gyps fulvus;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
66;2860;Gyps fulvus;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
30;2860;Gyps fulvus;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
34;2860;Gyps fulvus;;2;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
48;2869;Aegypius monachus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
11;2869;Aegypius monachus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
66;2869;Aegypius monachus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
30;2869;Aegypius monachus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
34;2869;Aegypius monachus;;3;Observation dans Zonage PNA du domaine vital. Polygone de délimitaion;16;
48;2938;Falco peregrinus;;2;;16;3
11;2938;Falco peregrinus;;2;;16;3
66;2938;Falco peregrinus;;2;;16;3
30;2938;Falco peregrinus;;2;;16;3
34;2938;Falco peregrinus;;2;;16;3
48;2957;Lagopus mutus pyrenaicus;;1;;16;3
11;2957;Lagopus mutus pyrenaicus;;1;;16;3
66;2957;Lagopus mutus pyrenaicus;;1;;16;3
30;2957;Lagopus mutus pyrenaicus;;1;;16;3
34;2957;Lagopus mutus pyrenaicus;;1;;16;3
48;2964;Tetrao urogallus;;1;;16;3
11;2964;Tetrao urogallus;;1;;16;3
66;2964;Tetrao urogallus;;1;;16;3
30;2964;Tetrao urogallus;;1;;16;3
34;2964;Tetrao urogallus;;1;;16;3
48;3116;Recurvirostra avosetta;;1;;16;3
11;3116;Recurvirostra avosetta;;1;;16;3
66;3116;Recurvirostra avosetta;;1;;16;3
30;3116;Recurvirostra avosetta;;1;;16;3
34;3116;Recurvirostra avosetta;;1;;16;3
48;3129;Glareola pratincola;;3;Observation réalisée entre le 05/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or. Polygone de délimitaion;16;
11;3129;Glareola pratincola;;3;Observation réalisée entre le 05/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or. Polygone de délimitaion;16;
66;3129;Glareola pratincola;;3;Observation réalisée entre le 05/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or. Polygone de délimitaion;16;
30;3129;Glareola pratincola;;3;Observation réalisée entre le 05/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or. Polygone de délimitaion;16;
34;3129;Glareola pratincola;;3;Observation réalisée entre le 05/01 et le 08/01. Critère applicable à partir de DEE.dateDebut, DEE.dateFin. Observation dans Petite Camargue fluvio-lacustre, Etang de l'Or. Polygone de délimitaion;16;
72;112590;Pedicularis palustris L., 1753;;1;;17;
44;112590;Pedicularis palustris L., 1753;;1;;17;
49;112590;Pedicularis palustris L., 1753;;1;;17;
85;112590;Pedicularis palustris L., 1753;;1;;17;
53;112590;Pedicularis palustris L., 1753;;1;;17;
72;138634;Pedicularis palustris subsp. palustris L., 1753;;1;Seule sous-espèce présente dans la région;17;
44;138634;Pedicularis palustris subsp. palustris L., 1753;;1;Seule sous-espèce présente dans la région;17;
49;138634;Pedicularis palustris subsp. palustris L., 1753;;1;Seule sous-espèce présente dans la région;17;
85;138634;Pedicularis palustris subsp. palustris L., 1753;;1;Seule sous-espèce présente dans la région;17;
53;138634;Pedicularis palustris subsp. palustris L., 1753;;1;Seule sous-espèce présente dans la région;17;
72;112669;Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, 1949;;1;;17;
44;112669;Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, 1949;;1;;17;
49;112669;Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, 1949;;1;;17;
85;112669;Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, 1949;;1;;17;
53;112669;Pentaglottis sempervirens (L.) Tausch ex L.H.Bailey, 1949;;1;;17;
72;112807;Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, 1964;;1;;17;
44;112807;Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, 1964;;1;;17;
49;112807;Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, 1964;;1;;17;
85;112807;Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, 1964;;1;;17;
53;112807;Petrorhagia nanteuilii (Burnat) P.W.Ball & Heywood, 1964;;1;;17;
72;112868;Peucedanum officinale L., 1753;;1;;17;
44;112868;Peucedanum officinale L., 1753;;1;;17;
49;112868;Peucedanum officinale L., 1753;;1;;17;
85;112868;Peucedanum officinale L., 1753;;1;;17;
53;112868;Peucedanum officinale L., 1753;;1;;17;
72;138667;Peucedanum officinale subsp. officinale L., 1753;;1;Seule sous-espèce présente dans la région;17;
44;138667;Peucedanum officinale subsp. officinale L., 1753;;1;Seule sous-espèce présente dans la région;17;
49;138667;Peucedanum officinale subsp. officinale L., 1753;;1;Seule sous-espèce présente dans la région;17;
85;138667;Peucedanum officinale subsp. officinale L., 1753;;1;Seule sous-espèce présente dans la région;17;
53;138667;Peucedanum officinale subsp. officinale L., 1753;;1;Seule sous-espèce présente dans la région;17;
72;113007;Phalaris minor Retz., 1783;;1;Redécouvert après la parution de la liste rouge de 2015;17;
44;113007;Phalaris minor Retz., 1783;;1;Redécouvert après la parution de la liste rouge de 2015;17;
49;113007;Phalaris minor Retz., 1783;;1;Redécouvert après la parution de la liste rouge de 2015;17;
85;113007;Phalaris minor Retz., 1783;;1;Redécouvert après la parution de la liste rouge de 2015;17;
53;113007;Phalaris minor Retz., 1783;;1;Redécouvert après la parution de la liste rouge de 2015;17;
72;113090;Phelipanche arenaria (Borkh.) Pomel, 1874;;1;;17;
44;113090;Phelipanche arenaria (Borkh.) Pomel, 1874;;1;;17;
49;113090;Phelipanche arenaria (Borkh.) Pomel, 1874;;1;;17;
85;113090;Phelipanche arenaria (Borkh.) Pomel, 1874;;1;;17;
53;113090;Phelipanche arenaria (Borkh.) Pomel, 1874;;1;;17;
72;113151;Phillyrea media L., 1759;;1;;17;
44;113151;Phillyrea media L., 1759;;1;;17;
49;113151;Phillyrea media L., 1759;;1;;17;
85;113151;Phillyrea media L., 1759;;1;;17;
53;113151;Phillyrea media L., 1759;;1;;17;
72;113321;Physalis alkekengi L., 1753;;1;La var. francheti, cultivée et échappée, n'est pas sensible;17;
44;113321;Physalis alkekengi L., 1753;;1;La var. francheti, cultivée et échappée, n'est pas sensible;17;
49;113321;Physalis alkekengi L., 1753;;1;La var. francheti, cultivée et échappée, n'est pas sensible;17;
85;113321;Physalis alkekengi L., 1753;;1;La var. francheti, cultivée et échappée, n'est pas sensible;17;
53;113321;Physalis alkekengi L., 1753;;1;La var. francheti, cultivée et échappée, n'est pas sensible;17;
72;149441;Physalis alkekengi var. alkekengi L., 1753;;1;Seule variété indigène présente dans la région.;17;
44;149441;Physalis alkekengi var. alkekengi L., 1753;;1;Seule variété indigène présente dans la région.;17;
49;149441;Physalis alkekengi var. alkekengi L., 1753;;1;Seule variété indigène présente dans la région.;17;
85;149441;Physalis alkekengi var. alkekengi L., 1753;;1;Seule variété indigène présente dans la région.;17;
53;149441;Physalis alkekengi var. alkekengi L., 1753;;1;Seule variété indigène présente dans la région.;17;
72;113527;Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862;;1;;17;
44;113527;Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862;;1;;17;
49;113527;Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862;;1;;17;
85;113527;Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862;;1;;17;
53;113527;Pilosella peleteriana (Mérat) F.W.Schultz & Sch.Bip., 1862;;1;;17;
72;718271;Pilosella peleteriana subsp. ligerica (Zahn) B.Bock, 2012;;1;Seule sous-espèce signalée dans la région;17;
44;718271;Pilosella peleteriana subsp. ligerica (Zahn) B.Bock, 2012;;1;Seule sous-espèce signalée dans la région;17;
49;718271;Pilosella peleteriana subsp. ligerica (Zahn) B.Bock, 2012;;1;Seule sous-espèce signalée dans la région;17;
85;718271;Pilosella peleteriana subsp. ligerica (Zahn) B.Bock, 2012;;1;Seule sous-espèce signalée dans la région;17;
53;718271;Pilosella peleteriana subsp. ligerica (Zahn) B.Bock, 2012;;1;Seule sous-espèce signalée dans la région;17;
72;113626;Pinguicula lusitanica L., 1753;;1;;17;
44;113626;Pinguicula lusitanica L., 1753;;1;;17;
49;113626;Pinguicula lusitanica L., 1753;;1;;17;
85;113626;Pinguicula lusitanica L., 1753;;1;;17;
53;113626;Pinguicula lusitanica L., 1753;;1;;17;
72;113639;Pinguicula vulgaris L., 1753;;1;;17;
44;113639;Pinguicula vulgaris L., 1753;;1;;17;
49;113639;Pinguicula vulgaris L., 1753;;1;;17;
85;113639;Pinguicula vulgaris L., 1753;;1;;17;
53;113639;Pinguicula vulgaris L., 1753;;1;;17;
72;113874;Plantago holosteum Scop., 1771;;1;Les var. holosteum et littoralis sont sensibles;17;
44;113874;Plantago holosteum Scop., 1771;;1;Les var. holosteum et littoralis sont sensibles;17;
49;113874;Plantago holosteum Scop., 1771;;1;Les var. holosteum et littoralis sont sensibles;17;
85;113874;Plantago holosteum Scop., 1771;;1;Les var. holosteum et littoralis sont sensibles;17;
53;113874;Plantago holosteum Scop., 1771;;1;Les var. holosteum et littoralis sont sensibles;17;
72;149522;Plantago holosteum var. holosteum Scop., 1771;;1;;17;
44;149522;Plantago holosteum var. holosteum Scop., 1771;;1;;17;
49;149522;Plantago holosteum var. holosteum Scop., 1771;;1;;17;
85;149522;Plantago holosteum var. holosteum Scop., 1771;;1;;17;
53;149522;Plantago holosteum var. holosteum Scop., 1771;;1;;17;
72;149523;Plantago holosteum var. littoralis (Rouy) Kerguélen, 1987;;1;;17;
44;149523;Plantago holosteum var. littoralis (Rouy) Kerguélen, 1987;;1;;17;
49;149523;Plantago holosteum var. littoralis (Rouy) Kerguélen, 1987;;1;;17;
85;149523;Plantago holosteum var. littoralis (Rouy) Kerguélen, 1987;;1;;17;
53;149523;Plantago holosteum var. littoralis (Rouy) Kerguélen, 1987;;1;;17;
72;114312;Poa palustris L., 1759;;1;;17;
44;114312;Poa palustris L., 1759;;1;;17;
49;114312;Poa palustris L., 1759;;1;;17;
85;114312;Poa palustris L., 1759;;1;;17;
53;114312;Poa palustris L., 1759;;1;;17;
72;114468;Podospermum laciniatum (L.) DC., 1805;;1;;17;
44;114468;Podospermum laciniatum (L.) DC., 1805;;1;;17;
49;114468;Podospermum laciniatum (L.) DC., 1805;;1;;17;
85;114468;Podospermum laciniatum (L.) DC., 1805;;1;;17;
53;114468;Podospermum laciniatum (L.) DC., 1805;;1;;17;
72;114519;Polycnemum arvense L., 1753;;1;;17;
44;114519;Polycnemum arvense L., 1753;;1;;17;
49;114519;Polycnemum arvense L., 1753;;1;;17;
85;114519;Polycnemum arvense L., 1753;;1;;17;
53;114519;Polycnemum arvense L., 1753;;1;;17;
72;114520;Polycnemum majus A.Braun, 1841;;1;;17;
44;114520;Polycnemum majus A.Braun, 1841;;1;;17;
49;114520;Polycnemum majus A.Braun, 1841;;1;;17;
85;114520;Polycnemum majus A.Braun, 1841;;1;;17;
53;114520;Polycnemum majus A.Braun, 1841;;1;;17;
72;114779;Polygonum maritimum L., 1753;;1;;17;
44;114779;Polygonum maritimum L., 1753;;1;;17;
49;114779;Polygonum maritimum L., 1753;;1;;17;
85;114779;Polygonum maritimum L., 1753;;1;;17;
53;114779;Polygonum maritimum L., 1753;;1;;17;
72;115226;Potamogeton acutifolius Link, 1818;;1;;17;
44;115226;Potamogeton acutifolius Link, 1818;;1;;17;
49;115226;Potamogeton acutifolius Link, 1818;;1;;17;
85;115226;Potamogeton acutifolius Link, 1818;;1;;17;
53;115226;Potamogeton acutifolius Link, 1818;;1;;17;
72;115237;Potamogeton coloratus Hornem., 1813;;1;;17;
44;115237;Potamogeton coloratus Hornem., 1813;;1;;17;
49;115237;Potamogeton coloratus Hornem., 1813;;1;;17;
85;115237;Potamogeton coloratus Hornem., 1813;;1;;17;
53;115237;Potamogeton coloratus Hornem., 1813;;1;;17;
72;115256;Potamogeton friesii Rupr., 1845;;1;;17;
44;115256;Potamogeton friesii Rupr., 1845;;1;;17;
49;115256;Potamogeton friesii Rupr., 1845;;1;;17;
85;115256;Potamogeton friesii Rupr., 1845;;1;;17;
53;115256;Potamogeton friesii Rupr., 1845;;1;;17;
72;115669;Potentilla supina L., 1753;;1;;17;
44;115669;Potentilla supina L., 1753;;1;;17;
49;115669;Potentilla supina L., 1753;;1;;17;
85;115669;Potentilla supina L., 1753;;1;;17;
53;115669;Potentilla supina L., 1753;;1;;17;
72;718395;Potentilla supina subsp. supina L., 1753;;1;Seule sous-espèce présente dans la région;17;
44;718395;Potentilla supina subsp. supina L., 1753;;1;Seule sous-espèce présente dans la région;17;
49;718395;Potentilla supina subsp. supina L., 1753;;1;Seule sous-espèce présente dans la région;17;
85;718395;Potentilla supina subsp. supina L., 1753;;1;Seule sous-espèce présente dans la région;17;
53;718395;Potentilla supina subsp. supina L., 1753;;1;Seule sous-espèce présente dans la région;17;
72;115993;Prunella grandiflora (L.) Scholler, 1775;;1;;17;
44;115993;Prunella grandiflora (L.) Scholler, 1775;;1;;17;
49;115993;Prunella grandiflora (L.) Scholler, 1775;;1;;17;
85;115993;Prunella grandiflora (L.) Scholler, 1775;;1;;17;
53;115993;Prunella grandiflora (L.) Scholler, 1775;;1;;17;
72;116192;Pseudarrhenatherum longifolium (Thore) Rouy, 1922;;1;;17;
44;116192;Pseudarrhenatherum longifolium (Thore) Rouy, 1922;;1;;17;
49;116192;Pseudarrhenatherum longifolium (Thore) Rouy, 1922;;1;;17;
85;116192;Pseudarrhenatherum longifolium (Thore) Rouy, 1922;;1;;17;
53;116192;Pseudarrhenatherum longifolium (Thore) Rouy, 1922;;1;;17;
72;717438;Pseudoturritis turrita (L.) Al-Shehbaz, 2005;;1;;17;
44;717438;Pseudoturritis turrita (L.) Al-Shehbaz, 2005;;1;;17;
49;717438;Pseudoturritis turrita (L.) Al-Shehbaz, 2005;;1;;17;
85;717438;Pseudoturritis turrita (L.) Al-Shehbaz, 2005;;1;;17;
53;717438;Pseudoturritis turrita (L.) Al-Shehbaz, 2005;;1;;17;
72;116543;Pyrola minor L., 1753;;1;;17;
44;116543;Pyrola minor L., 1753;;1;;17;
49;116543;Pyrola minor L., 1753;;1;;17;
85;116543;Pyrola minor L., 1753;;1;;17;
53;116543;Pyrola minor L., 1753;;1;;17;
72;116547;Pyrola rotundifolia L., 1753;;1;les subsp. rotundifolia et arenaria sont sensibles;17;
44;116547;Pyrola rotundifolia L., 1753;;1;les subsp. rotundifolia et arenaria sont sensibles;17;
49;116547;Pyrola rotundifolia L., 1753;;1;les subsp. rotundifolia et arenaria sont sensibles;17;
85;116547;Pyrola rotundifolia L., 1753;;1;les subsp. rotundifolia et arenaria sont sensibles;17;
53;116547;Pyrola rotundifolia L., 1753;;1;les subsp. rotundifolia et arenaria sont sensibles;17;
72;150360;Pyrola rotundifolia var. arenaria W.D.J.Koch, 1838;;1;;17;
44;150360;Pyrola rotundifolia var. arenaria W.D.J.Koch, 1838;;1;;17;
49;150360;Pyrola rotundifolia var. arenaria W.D.J.Koch, 1838;;1;;17;
85;150360;Pyrola rotundifolia var. arenaria W.D.J.Koch, 1838;;1;;17;
53;150360;Pyrola rotundifolia var. arenaria W.D.J.Koch, 1838;;1;;17;
72;613125;Pyrola rotundifolia var. rotundifolia L., 1753;;1;;17;
44;613125;Pyrola rotundifolia var. rotundifolia L., 1753;;1;;17;
49;613125;Pyrola rotundifolia var. rotundifolia L., 1753;;1;;17;
85;613125;Pyrola rotundifolia var. rotundifolia L., 1753;;1;;17;
53;613125;Pyrola rotundifolia var. rotundifolia L., 1753;;1;;17;
72;117096;Ranunculus lingua L., 1753;;1;;17;
44;117096;Ranunculus lingua L., 1753;;1;;17;
49;117096;Ranunculus lingua L., 1753;;1;;17;
85;117096;Ranunculus lingua L., 1753;;1;;17;
53;117096;Ranunculus lingua L., 1753;;1;;17;
72;117139;Ranunculus nodiflorus L., 1753;;1;;17;
44;117139;Ranunculus nodiflorus L., 1753;;1;;17;
49;117139;Ranunculus nodiflorus L., 1753;;1;;17;
85;117139;Ranunculus nodiflorus L., 1753;;1;;17;
53;117139;Ranunculus nodiflorus L., 1753;;1;;17;
72;117587;Rhinanthus alectorolophus (Scop.) Pollich, 1777;;1;;17;
44;117587;Rhinanthus alectorolophus (Scop.) Pollich, 1777;;1;;17;
49;117587;Rhinanthus alectorolophus (Scop.) Pollich, 1777;;1;;17;
85;117587;Rhinanthus alectorolophus (Scop.) Pollich, 1777;;1;;17;
53;117587;Rhinanthus alectorolophus (Scop.) Pollich, 1777;;1;;17;
72;117731;Rhynchospora alba (L.) Vahl, 1805;;1;;17;
44;117731;Rhynchospora alba (L.) Vahl, 1805;;1;;17;
49;117731;Rhynchospora alba (L.) Vahl, 1805;;1;;17;
85;117731;Rhynchospora alba (L.) Vahl, 1805;;1;;17;
53;117731;Rhynchospora alba (L.) Vahl, 1805;;1;;17;
72;117732;Rhynchospora fusca (L.) W.T.Aiton, 1810;;1;;17;
44;117732;Rhynchospora fusca (L.) W.T.Aiton, 1810;;1;;17;
49;117732;Rhynchospora fusca (L.) W.T.Aiton, 1810;;1;;17;
85;117732;Rhynchospora fusca (L.) W.T.Aiton, 1810;;1;;17;
53;117732;Rhynchospora fusca (L.) W.T.Aiton, 1810;;1;;17;
72;117891;Romulea columnae Sebast. & Mauri, 1818;;1;;17;
44;117891;Romulea columnae Sebast. & Mauri, 1818;;1;;17;
49;117891;Romulea columnae Sebast. & Mauri, 1818;;1;;17;
85;117891;Romulea columnae Sebast. & Mauri, 1818;;1;;17;
53;117891;Romulea columnae Sebast. & Mauri, 1818;;1;;17;
72;139987;Romulea columnae subsp. coronata (Merino) Merino, 2000;;1;Seule sous-espèce présente dans la région;17;
44;139987;Romulea columnae subsp. coronata (Merino) Merino, 2000;;1;Seule sous-espèce présente dans la région;17;
49;139987;Romulea columnae subsp. coronata (Merino) Merino, 2000;;1;Seule sous-espèce présente dans la région;17;
85;139987;Romulea columnae subsp. coronata (Merino) Merino, 2000;;1;Seule sous-espèce présente dans la région;17;
53;139987;Romulea columnae subsp. coronata (Merino) Merino, 2000;;1;Seule sous-espèce présente dans la région;17;
72;119461;Rumex bucephalophorus L., 1753;;1;;17;
44;119461;Rumex bucephalophorus L., 1753;;1;;17;
49;119461;Rumex bucephalophorus L., 1753;;1;;17;
85;119461;Rumex bucephalophorus L., 1753;;1;;17;
53;119461;Rumex bucephalophorus L., 1753;;1;;17;
72;119582;Rumex rupestris Le Gall, 1850;;1;;17;
44;119582;Rumex rupestris Le Gall, 1850;;1;;17;
49;119582;Rumex rupestris Le Gall, 1850;;1;;17;
85;119582;Rumex rupestris Le Gall, 1850;;1;;17;
53;119582;Rumex rupestris Le Gall, 1850;;1;;17;
72;119812;Sagina nodosa (L.) Fenzl, 1833;;1;;17;
44;119812;Sagina nodosa (L.) Fenzl, 1833;;1;;17;
49;119812;Sagina nodosa (L.) Fenzl, 1833;;1;;17;
85;119812;Sagina nodosa (L.) Fenzl, 1833;;1;;17;
53;119812;Sagina nodosa (L.) Fenzl, 1833;;1;;17;
72;788983;Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012;;1;;17;
44;788983;Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012;;1;;17;
49;788983;Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012;;1;;17;
85;788983;Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012;;1;;17;
53;788983;Salicornia europaea subsp. disarticulata (Moss) Lambinon & Vanderp., 2012;;1;;17;
72;619065;Schenkia spicata (L.) G.Mans., 2004;;1;;17;
44;619065;Schenkia spicata (L.) G.Mans., 2004;;1;;17;
49;619065;Schenkia spicata (L.) G.Mans., 2004;;1;;17;
85;619065;Schenkia spicata (L.) G.Mans., 2004;;1;;17;
53;619065;Schenkia spicata (L.) G.Mans., 2004;;1;;17;
72;121553;Schoenoplectus pungens (Vahl) Palla, 1888;;1;;17;
44;121553;Schoenoplectus pungens (Vahl) Palla, 1888;;1;;17;
49;121553;Schoenoplectus pungens (Vahl) Palla, 1888;;1;;17;
85;121553;Schoenoplectus pungens (Vahl) Palla, 1888;;1;;17;
53;121553;Schoenoplectus pungens (Vahl) Palla, 1888;;1;;17;
72;121554;Schoenoplectus supinus (L.) Palla, 1888;;1;;17;
44;121554;Schoenoplectus supinus (L.) Palla, 1888;;1;;17;
49;121554;Schoenoplectus supinus (L.) Palla, 1888;;1;;17;
85;121554;Schoenoplectus supinus (L.) Palla, 1888;;1;;17;
53;121554;Schoenoplectus supinus (L.) Palla, 1888;;1;;17;
72;121556;Schoenoplectus triqueter (L.) Palla, 1888;;1;;17;
44;121556;Schoenoplectus triqueter (L.) Palla, 1888;;1;;17;
49;121556;Schoenoplectus triqueter (L.) Palla, 1888;;1;;17;
85;121556;Schoenoplectus triqueter (L.) Palla, 1888;;1;;17;
53;121556;Schoenoplectus triqueter (L.) Palla, 1888;;1;;17;
